"","id","cs","Instruction","Material","CS_Valence","US_Valence","Pairing","prerating","prerating_RT","postrating","postrating_RT","pdset","pdval","pd_RT","vmval","vmconf","vm_correct","vm_RT","RKG","rkg_RT","im_correct","im_RT"
"1343","38","97.png","Inclusion","gogos","negative","negative","paired",3,2154,8,1969,"Memory","negative",1978,"negative",3,TRUE,2105,"R",949,TRUE,2253
"1344","38","98.png","Inclusion","gogos","neutral","negative","paired",8,1832,10,1974,"Memory","positive",2949,"positive",2,FALSE,2574,"K",810,FALSE,5310
"1345","39","100.png","Control","gogos","negative","positive","paired",1,2562,6,2161,NA,NA,NA,"positive",1,TRUE,2852,"G",1673,TRUE,18784
"1346","39","13.png","Control","gogos","neutral","positive","paired",9,2633,9,3579,NA,NA,NA,"positive",3,TRUE,7093,"R",1395,FALSE,8192
"1347","39","14.png","Control","gogos","negative","none","nonpaired",2,2829,16,1631,NA,NA,NA,"positive",3,FALSE,5016,"R",1612,NA,NA
"1348","39","15.png","Control","gogos","neutral","none","nonpaired",10,2856,17,1752,NA,NA,NA,"positive",1,FALSE,1937,"G",940,NA,NA
"1349","39","16.png","Control","gogos","neutral","positive","paired",9,3854,17,1870,NA,NA,NA,"negative",1,FALSE,2195,"G",693,FALSE,4071
"1350","39","2.png","Control","gogos","neutral","none","nonpaired",10,5345,15,3955,NA,NA,NA,"positive",2,FALSE,6078,"G",608,NA,NA
"1351","39","25.png","Control","gogos","neutral","negative","paired",11,3635,17,2656,NA,NA,NA,"negative",1,TRUE,5776,"G",1478,FALSE,6491
"1352","39","26.png","Control","gogos","negative","positive","paired",1,2280,18,1999,NA,NA,NA,"positive",2,TRUE,3624,"K",1298,FALSE,5954
"1353","39","28.png","Control","gogos","positive","positive","paired",18,2207,18,1251,NA,NA,NA,"positive",2,TRUE,4533,"K",3213,TRUE,12484
"1354","39","3.png","Control","gogos","neutral","negative","paired",12,5258,15,2569,NA,NA,NA,"positive",1,FALSE,8237,"K",1935,FALSE,8956
"1355","39","33.png","Control","gogos","neutral","positive","paired",7,4512,15,1843,NA,NA,NA,"negative",2,FALSE,4927,"G",1077,FALSE,6634
"1356","39","34.png","Control","gogos","neutral","negative","paired",12,3577,10,2016,NA,NA,NA,"negative",1,TRUE,2951,"G",922,TRUE,7843
"1357","39","38.png","Control","gogos","negative","negative","paired",2,2597,6,3343,NA,NA,NA,"positive",1,FALSE,4082,"G",1068,TRUE,10070
"1358","39","39.png","Control","gogos","neutral","positive","paired",8,3986,15,1768,NA,NA,NA,"positive",2,TRUE,1925,"K",699,TRUE,8795
"1359","39","40.png","Control","gogos","neutral","none","nonpaired",10,2537,14,1419,NA,NA,NA,"positive",1,FALSE,3512,"G",1145,NA,NA
"1360","39","41.png","Control","gogos","positive","negative","paired",19,2476,19,1942,NA,NA,NA,"positive",2,FALSE,9340,"K",1208,TRUE,9011
"1361","39","44.png","Control","gogos","negative","none","nonpaired",1,2899,8,2870,NA,NA,NA,"negative",1,FALSE,2348,"G",798,NA,NA
"1362","39","47.png","Control","gogos","neutral","none","nonpaired",10,4672,17,1930,NA,NA,NA,"negative",1,FALSE,9545,"G",1477,NA,NA
"1363","39","49.png","Control","gogos","neutral","positive","paired",8,3441,16,1996,NA,NA,NA,"positive",1,TRUE,7025,"G",1058,TRUE,5725
"1364","39","5.png","Control","gogos","neutral","positive","paired",7,2987,17,1906,NA,NA,NA,"negative",1,FALSE,4758,"G",1119,TRUE,3829
"1365","39","51.png","Control","gogos","negative","negative","paired",2,7892,14,2868,NA,NA,NA,"negative",2,TRUE,3240,"K",756,TRUE,9036
"1366","39","54.png","Control","gogos","neutral","none","nonpaired",9,4690,17,1891,NA,NA,NA,"negative",2,FALSE,5846,"K",2278,NA,NA
"1367","39","56.png","Control","gogos","neutral","positive","paired",7,2279,13,2304,NA,NA,NA,"positive",2,TRUE,7738,"R",1444,TRUE,4040
"1368","39","61.png","Control","gogos","negative","positive","paired",0,1926,5,2490,NA,NA,NA,"negative",1,FALSE,2850,"G",1036,FALSE,4744
"1369","39","64.png","Control","gogos","positive","negative","paired",19,2425,19,1939,NA,NA,NA,"negative",2,TRUE,4244,"G",839,FALSE,15883
"1370","39","66.png","Control","gogos","positive","positive","paired",18,2299,18,1613,NA,NA,NA,"positive",1,TRUE,2159,"G",1200,TRUE,5923
"1371","39","67.png","Control","gogos","positive","positive","paired",18,1887,19,2448,NA,NA,NA,"positive",1,TRUE,5093,"G",760,FALSE,14956
"1372","39","69.png","Control","gogos","positive","negative","paired",19,1970,19,2468,NA,NA,NA,"positive",3,FALSE,2496,"R",1213,TRUE,13221
"1373","39","74.png","Control","gogos","neutral","negative","paired",12,3697,13,3237,NA,NA,NA,"negative",2,TRUE,6150,"G",825,TRUE,4199
"1374","39","76.png","Control","gogos","neutral","none","nonpaired",10,3301,17,1647,NA,NA,NA,"positive",2,FALSE,2238,"K",1517,NA,NA
"1375","39","78.png","Control","gogos","positive","none","nonpaired",18,2222,17,1716,NA,NA,NA,"positive",1,FALSE,2144,"G",801,NA,NA
"1376","39","79.png","Control","gogos","neutral","none","nonpaired",10,2042,15,1599,NA,NA,NA,"positive",1,FALSE,3995,"G",1119,NA,NA
"1377","39","8.png","Control","gogos","negative","negative","paired",2,2018,12,2487,NA,NA,NA,"negative",1,TRUE,6474,"G",1094,TRUE,6886
"1378","39","80.png","Control","gogos","positive","none","nonpaired",18,1929,17,1849,NA,NA,NA,"positive",2,FALSE,3310,"K",2727,NA,NA
"1379","39","81.png","Control","gogos","neutral","positive","paired",8,4221,15,1765,NA,NA,NA,"positive",1,TRUE,4187,"G",1809,TRUE,5636
"1380","39","82.png","Control","gogos","neutral","negative","paired",12,2334,17,1816,NA,NA,NA,"negative",1,TRUE,2191,"G",2542,FALSE,10511
"1381","39","83.png","Control","gogos","neutral","negative","paired",10,4383,17,4340,NA,NA,NA,"positive",2,FALSE,3269,"K",1230,TRUE,12785
"1382","39","87.png","Control","gogos","positive","none","nonpaired",18,2743,17,1740,NA,NA,NA,"positive",1,FALSE,6240,"G",1623,NA,NA
"1383","39","91.png","Control","gogos","neutral","negative","paired",10,4467,15,1954,NA,NA,NA,"negative",1,TRUE,2610,"G",1227,FALSE,16728
"1384","39","92.png","Control","gogos","negative","none","nonpaired",1,2051,5,2182,NA,NA,NA,"negative",1,FALSE,1889,"G",946,NA,NA
"1385","39","93.png","Control","gogos","neutral","negative","paired",10,4455,15,3629,NA,NA,NA,"positive",2,FALSE,9603,"K",1870,TRUE,3739
"1386","39","96.png","Control","gogos","neutral","none","nonpaired",9,3163,18,1690,NA,NA,NA,"positive",1,FALSE,3160,"G",890,NA,NA
"1387","42","HM02.bmp","Exclusion","faces","neutral","positive","paired",11,3380,7,2935,"Memory","positive",3200,"positive",3,TRUE,6028,"R",1141,TRUE,2945
"1388","42","HM03.bmp","Exclusion","faces","negative","negative","paired",6,3009,1,2264,"Memory","negative",4073,"negative",2,TRUE,2517,"G",1246,TRUE,4022
"1389","42","HM04.bmp","Exclusion","faces","negative","negative","paired",6,2603,5,1708,"Memory","negative",2102,"negative",3,TRUE,2094,"R",1103,TRUE,2009
"1390","42","HM06.bmp","Exclusion","faces","negative","positive","paired",3,4383,3,1752,"Memory","negative",4135,"positive",2,TRUE,4451,"K",1415,TRUE,6788
"1391","42","HM07.bmp","Exclusion","faces","neutral","negative","paired",12,3574,6,1997,"Memory","negative",3399,"negative",2,TRUE,2560,"K",1809,TRUE,5390
"1392","42","HM09.bmp","Exclusion","faces","neutral","negative","paired",12,3195,11,3127,"Memory","negative",2609,"negative",3,TRUE,2786,"R",1389,TRUE,2456
"1393","42","HM12.bmp","Exclusion","faces","negative","none","nonpaired",4,3865,8,2263,"Attitude","positive",5756,"positive",2,FALSE,3354,"G",3202,NA,NA
"1394","42","HM13.bmp","Exclusion","faces","neutral","positive","paired",10,2862,11,2341,"Memory","positive",3580,"positive",3,TRUE,2576,"R",1533,TRUE,4248
"1395","42","HM15.bmp","Exclusion","faces","neutral","positive","paired",10,3171,6,2533,"Memory","negative",10126,"positive",3,TRUE,7385,"R",2301,TRUE,4967
"1396","42","HM16.bmp","Exclusion","faces","negative","negative","paired",6,3279,9,2222,"Attitude","negative",5394,"positive",1,FALSE,3671,"G",1710,TRUE,5168
"1397","42","HM21.bmp","Exclusion","faces","neutral","none","nonpaired",11,2627,11,2180,"Attitude","negative",4267,"positive",2,FALSE,2788,"G",1355,NA,NA
"1398","42","HM25.bmp","Exclusion","faces","neutral","none","nonpaired",11,6452,10,3312,"Attitude","negative",4597,"positive",2,FALSE,5811,"G",7023,NA,NA
"1399","42","HM26.bmp","Exclusion","faces","positive","positive","paired",15,3412,13,1788,"Memory","positive",3589,"positive",3,TRUE,3816,"R",1433,TRUE,4510
"1400","42","HM31.bmp","Exclusion","faces","positive","positive","paired",15,2807,5,3401,"Memory","negative",3458,"negative",2,FALSE,3984,"K",1796,TRUE,7547
"1401","42","HM32.bmp","Exclusion","faces","neutral","none","nonpaired",11,2082,11,2088,"Attitude","negative",5605,"positive",2,FALSE,3607,"K",1070,NA,NA
"1402","42","HM33.bmp","Exclusion","faces","positive","none","nonpaired",15,5701,12,1858,"Memory","positive",4249,"positive",1,FALSE,9824,"K",1579,NA,NA
"1403","42","HM35.bmp","Exclusion","faces","neutral","positive","paired",10,2087,11,2031,"Attitude","negative",9063,"positive",2,TRUE,4656,"G",1478,TRUE,5088
"1404","42","HM36.bmp","Exclusion","faces","positive","none","nonpaired",15,2861,14,1486,"Attitude","negative",5439,"positive",2,FALSE,3921,"K",1584,NA,NA
"1405","42","HM38.bmp","Exclusion","faces","neutral","none","nonpaired",11,2205,10,2623,"Attitude","negative",10661,"positive",1,FALSE,8479,"G",768,NA,NA
"1406","42","HM40.bmp","Exclusion","faces","neutral","none","nonpaired",11,2727,6,2418,"Memory","positive",2943,"positive",2,FALSE,2180,"K",1895,NA,NA
"1407","42","HM44.bmp","Exclusion","faces","negative","none","nonpaired",5,4786,3,2076,"Attitude","positive",3536,"positive",1,FALSE,3968,"G",980,NA,NA
"1408","42","HM48.bmp","Exclusion","faces","negative","positive","paired",3,2597,8,1780,"Attitude","positive",6190,"negative",1,FALSE,1949,"G",839,FALSE,4099
"1409","42","HM49.bmp","Exclusion","faces","neutral","none","nonpaired",11,2372,12,1693,"Memory","positive",3737,"positive",2,FALSE,1758,"K",650,NA,NA
"1410","42","HW01.bmp","Exclusion","faces","positive","none","nonpaired",15,2325,7,2274,"Attitude","negative",4961,"negative",1,FALSE,5832,"G",1431,NA,NA
"1411","42","HW04.bmp","Exclusion","faces","neutral","negative","paired",12,3096,9,3093,"Memory","negative",2432,"negative",3,TRUE,4508,"R",1847,TRUE,2638
"1412","42","HW05.bmp","Exclusion","faces","neutral","negative","paired",12,1904,10,2749,"Memory","positive",5488,"positive",2,FALSE,5077,"R",1324,TRUE,4559
"1413","42","HW13.bmp","Exclusion","faces","neutral","none","nonpaired",11,8063,9,1973,"Attitude","negative",4265,"negative",2,FALSE,3607,"G",3543,NA,NA
"1414","42","HW19.bmp","Exclusion","faces","neutral","none","nonpaired",11,3715,10,3527,"Attitude","negative",4807,"negative",2,FALSE,3711,"K",1443,NA,NA
"1415","42","HW22.bmp","Exclusion","faces","positive","negative","paired",15,5008,14,1975,"Memory","positive",4437,"positive",2,FALSE,2284,"G",1613,FALSE,3218
"1416","42","HW23.bmp","Exclusion","faces","neutral","positive","paired",10,5100,13,1789,"Memory","positive",7144,"positive",2,TRUE,4110,"K",2593,TRUE,3630
"1417","42","HW24.bmp","Exclusion","faces","negative","positive","paired",1,2480,8,2779,"Memory","negative",1729,"negative",3,FALSE,1488,"R",1525,TRUE,2869
"1418","42","HW26.bmp","Exclusion","faces","neutral","positive","paired",10,3286,13,4592,"Memory","negative",5272,"negative",2,FALSE,4193,"R",1715,TRUE,5427
"1419","42","HW28.bmp","Exclusion","faces","negative","none","nonpaired",4,3875,7,2699,"Attitude","positive",5205,"positive",2,FALSE,3838,"K",3024,NA,NA
"1420","42","HW30.bmp","Exclusion","faces","neutral","negative","paired",11,6558,7,2244,"Attitude","positive",11088,"negative",2,TRUE,3102,"K",798,TRUE,9632
"1421","42","HW36.bmp","Exclusion","faces","positive","positive","paired",14,3009,15,2521,"Attitude","negative",4212,"negative",1,FALSE,2937,"G",1056,FALSE,4430
"1422","42","HW37.bmp","Exclusion","faces","positive","negative","paired",16,4789,15,2376,"Memory","positive",4514,"positive",3,FALSE,2855,"R",1386,TRUE,2180
"1423","42","HW40.bmp","Exclusion","faces","neutral","positive","paired",10,4054,10,2602,"Attitude","negative",9172,"negative",2,FALSE,10346,"G",1205,TRUE,9112
"1424","42","HW41.bmp","Exclusion","faces","neutral","negative","paired",11,2541,15,2553,"Memory","negative",4793,"positive",3,FALSE,3354,"K",1142,TRUE,4944
"1425","42","HW42.bmp","Exclusion","faces","neutral","negative","paired",11,7301,11,1720,"Memory","positive",3391,"positive",2,FALSE,4026,"K",869,TRUE,3360
"1426","42","HW43.bmp","Exclusion","faces","neutral","negative","paired",11,1762,9,2406,"Memory","positive",5082,"negative",1,TRUE,3359,"G",1677,TRUE,3368
"1427","42","HW46.bmp","Exclusion","faces","neutral","positive","paired",10,3653,12,3554,"Memory","negative",4132,"positive",2,TRUE,4933,"R",1409,FALSE,6290
"1428","42","HW48.bmp","Exclusion","faces","positive","negative","paired",16,2330,13,3307,"Attitude","negative",4519,"positive",1,FALSE,4573,"G",960,FALSE,6614
"1429","43","HM03.bmp","Inclusion","faces","neutral","negative","paired",10,2795,0,4017,"Memory","positive",2961,"negative",1,TRUE,1589,"G",959,TRUE,7480
"1430","43","HM06.bmp","Inclusion","faces","negative","positive","paired",0,2043,3,1220,"Memory","negative",1175,"negative",3,FALSE,2385,"R",2809,TRUE,7521
"1431","43","HM10.bmp","Inclusion","faces","negative","positive","paired",0,1565,0,1370,"Memory","negative",1617,"negative",3,FALSE,1084,"R",1153,TRUE,10603
"1432","43","HM14.bmp","Inclusion","faces","neutral","none","nonpaired",9,10529,5,1374,"Attitude","negative",15690,"negative",1,FALSE,2136,"G",928,NA,NA
"1433","43","HM20.bmp","Inclusion","faces","negative","positive","paired",0,2903,4,1639,"Memory","negative",1376,"negative",2,FALSE,3523,"G",889,FALSE,6712
"1434","43","HM23.bmp","Inclusion","faces","negative","none","nonpaired",0,2482,1,2834,"Memory","negative",2790,"negative",2,FALSE,1525,"G",1021,NA,NA
"1435","43","HM28.bmp","Inclusion","faces","neutral","positive","paired",7,2210,6,1562,"Attitude","negative",2399,"negative",1,FALSE,8122,"G",3190,TRUE,7251
"1436","43","HM29.bmp","Inclusion","faces","neutral","positive","paired",7,1984,3,2779,"Attitude","negative",3978,"negative",1,FALSE,1802,"G",841,TRUE,4406
"1437","43","HM30.bmp","Inclusion","faces","neutral","none","nonpaired",9,2047,7,1914,"Memory","positive",1755,"positive",1,FALSE,3310,"G",1063,NA,NA
"1438","43","HM34.bmp","Inclusion","faces","neutral","none","nonpaired",9,2123,9,1615,"Attitude","negative",2166,"negative",1,FALSE,3105,"G",1172,NA,NA
"1439","43","HM35.bmp","Inclusion","faces","neutral","none","nonpaired",9,4521,4,1946,"Attitude","negative",3586,"negative",1,FALSE,1504,"G",856,NA,NA
"1440","43","HM37.bmp","Inclusion","faces","negative","none","nonpaired",0,1924,0,1352,"Attitude","negative",1787,"negative",3,FALSE,3792,"K",930,NA,NA
"1441","43","HM38.bmp","Inclusion","faces","neutral","negative","paired",10,4537,7,2494,"Attitude","positive",1150,"negative",1,TRUE,2135,"G",1906,TRUE,6824
"1442","43","HM39.bmp","Inclusion","faces","neutral","none","nonpaired",9,4090,5,1833,"Attitude","positive",1338,"negative",1,FALSE,2617,"G",782,NA,NA
"1443","43","HM41.bmp","Inclusion","faces","neutral","negative","paired",10,2213,6,1528,"Attitude","negative",4730,"negative",1,TRUE,1924,"G",1551,TRUE,3416
"1444","43","HM44.bmp","Inclusion","faces","negative","none","nonpaired",0,2049,0,1324,"Attitude","negative",1778,"negative",2,FALSE,2053,"G",1005,NA,NA
"1445","43","HM45.bmp","Inclusion","faces","neutral","positive","paired",7,1760,7,1185,"Attitude","negative",1611,"negative",1,FALSE,2577,"G",874,FALSE,5182
"1446","43","HM46.bmp","Inclusion","faces","neutral","none","nonpaired",9,1917,10,3035,"Memory","positive",2397,"negative",1,FALSE,1630,"G",1104,NA,NA
"1447","43","HM47.bmp","Inclusion","faces","negative","negative","paired",0,1604,3,1787,"Memory","negative",1089,"negative",3,TRUE,1357,"R",8766,TRUE,3555
"1448","43","HM49.bmp","Inclusion","faces","negative","negative","paired",0,1387,0,1638,"Memory","negative",1137,"negative",3,TRUE,1503,"R",1104,TRUE,4563
"1449","43","HM50.bmp","Inclusion","faces","negative","negative","paired",0,2269,0,1125,"Memory","negative",1149,"negative",3,TRUE,1419,"R",1666,TRUE,4475
"1450","43","HW02.bmp","Inclusion","faces","positive","positive","paired",15,1419,19,1566,"Memory","positive",1490,"positive",2,TRUE,1693,"G",908,TRUE,5310
"1451","43","HW04.bmp","Inclusion","faces","positive","none","nonpaired",17,2298,18,1536,"Attitude","positive",2541,"positive",1,FALSE,3962,"G",887,NA,NA
"1452","43","HW05.bmp","Inclusion","faces","positive","none","nonpaired",16,1977,14,2100,"Attitude","positive",2541,"positive",1,FALSE,1274,"G",887,NA,NA
"1453","43","HW08.bmp","Inclusion","faces","neutral","none","nonpaired",9,2065,5,1785,"Attitude","negative",1190,"negative",1,FALSE,12847,"G",1237,NA,NA
"1454","43","HW09.bmp","Inclusion","faces","neutral","negative","paired",9,2061,2,2174,"Attitude","negative",3725,"negative",1,TRUE,1232,"G",1121,FALSE,11609
"1455","43","HW10.bmp","Inclusion","faces","neutral","positive","paired",7,14264,9,1402,"Attitude","negative",1464,"negative",1,FALSE,1296,"G",683,TRUE,3890
"1456","43","HW13.bmp","Inclusion","faces","positive","negative","paired",19,1599,19,1727,"Memory","positive",1358,"positive",2,FALSE,1316,"G",3236,TRUE,2875
"1457","43","HW16.bmp","Inclusion","faces","neutral","positive","paired",7,2652,6,2208,"Memory","positive",2315,"positive",2,TRUE,6125,"K",1383,TRUE,3250
"1458","43","HW17.bmp","Inclusion","faces","neutral","negative","paired",10,2570,10,1924,"Memory","negative",1662,"negative",2,TRUE,3099,"K",913,TRUE,3060
"1459","43","HW18.bmp","Inclusion","faces","neutral","positive","paired",7,2498,14,1842,"Memory","positive",1596,"positive",1,TRUE,3522,"G",1021,FALSE,9310
"1460","43","HW20.bmp","Inclusion","faces","neutral","negative","paired",9,3909,12,1864,"Memory","negative",2672,"negative",3,TRUE,1587,"R",1048,TRUE,1037
"1461","43","HW21.bmp","Inclusion","faces","positive","none","nonpaired",16,1657,12,1188,"Attitude","positive",2312,"positive",2,FALSE,6247,"G",931,NA,NA
"1462","43","HW23.bmp","Inclusion","faces","positive","negative","paired",19,1945,16,1302,"Attitude","positive",1151,"positive",2,FALSE,6671,"K",2113,TRUE,2267
"1463","43","HW25.bmp","Inclusion","faces","positive","negative","paired",19,1804,14,1758,"Attitude","positive",1452,"positive",1,FALSE,1357,"G",770,TRUE,6228
"1464","43","HW26.bmp","Inclusion","faces","positive","positive","paired",15,1398,19,1499,"Memory","positive",1928,"positive",2,TRUE,1315,"G",992,FALSE,10982
"1465","43","HW28.bmp","Inclusion","faces","neutral","negative","paired",9,3293,12,1425,"Memory","positive",2589,"positive",2,FALSE,3416,"G",1361,TRUE,6355
"1466","43","HW36.bmp","Inclusion","faces","positive","positive","paired",15,2254,19,2054,"Attitude","positive",1253,"positive",3,TRUE,2910,"G",3914,TRUE,6394
"1467","43","HW43.bmp","Inclusion","faces","neutral","positive","paired",7,2314,9,1543,"Memory","positive",3122,"positive",2,TRUE,5410,"K",1493,TRUE,1976
