"","Condition","Subject","ICS","typUS","typCS","pdset","pdval","pd.rt","prerating","postrating","vm.resp","vm.rt","vm.correct","im.correct","im.rt","pdtrain.correct"
"3817","Inclusion","33","HM53","pos","pos","Attitude","pleasant",4521,72,45,"dont know",2295,NA,"TRUE",11709,0.875
"3818","Inclusion","33","HM54","pos","neutral","Memory","pleasant",1947,-5,38,"pleasant",892,"TRUE","FALSE",14026,0.875
"3819","Inclusion","33","HM56","neg","neutral","Memory","unpleasant",1937,13,-10,"unpleasant",905,"TRUE","FALSE",9918,0.875
"3820","Inclusion","33","HM60","neg","neutral","Memory","unpleasant",1316,0,-20,"unpleasant",879,"TRUE","FALSE",5592,0.875
"3821","Inclusion","33","HW01","pos","pos","Attitude","pleasant",2195,52,39,"dont know",2363,NA,"TRUE",10880,0.875
"3822","Inclusion","33","HW03","pos","neutral","Memory","pleasant",1227,10,20,"pleasant",1209,"TRUE","TRUE",2191,0.875
"3823","Inclusion","33","HW16","pos","pos","Attitude","pleasant",2298,79,77,"dont know",1541,NA,"TRUE",15617,0.875
"3824","Inclusion","33","HW17","pos","neutral","Memory","pleasant",1236,10,38,"pleasant",1260,"TRUE","FALSE",13984,0.875
"3825","Inclusion","33","HW18","neg","neutral","Memory","unpleasant",9561,6,7,"dont know",2453,NA,"TRUE",14248,0.875
"3826","Inclusion","33","HW20","neg","neutral","Memory","unpleasant",6264,12,16,"pleasant",3063,"FALSE","TRUE",11933,0.875
"3827","Inclusion","33","HW21","neg","neutral","Attitude","pleasant",5329,13,18,"pleasant",1753,"FALSE","FALSE",5038,0.875
"3828","Inclusion","33","HW24","pos","neutral","Memory","pleasant",16427,-10,-12,"dont know",2035,NA,"FALSE",1836,0.875
"3829","Inclusion","33","HW27","pos","neutral","Memory","pleasant",4641,6,-26,"dont know",1010,NA,"TRUE",10579,0.875
"3830","Inclusion","33","HW31","pos","neutral","Attitude","pleasant",10587,3,25,"pleasant",830,"TRUE","TRUE",4257,0.875
"3831","Inclusion","33","HW43","pos","neutral","Memory","pleasant",1281,-9,29,"pleasant",5827,"TRUE","FALSE",9500,0.875
"3832","Inclusion","33","HW44","neg","neutral","Attitude","pleasant",5150,5,17,"dont know",1729,NA,"TRUE",4338,0.875
"3833","Inclusion","33","HW46","pos","neutral","Memory","unpleasant",3584,14,-19,"unpleasant",2646,"FALSE","TRUE",3979,0.875
"3834","Inclusion","33","HW50","neg","neutral","Memory","unpleasant",3124,-7,-46,"unpleasant",860,"TRUE","FALSE",7256,0.875
"3835","Inclusion","33","HW51","neg","neutral","Memory","unpleasant",2495,10,-19,"unpleasant",1225,"TRUE","TRUE",2940,0.875
"3836","Inclusion","33","HW54","pos","pos","Attitude","pleasant",1724,75,80,"dont know",1127,NA,"FALSE",6386,0.875
"3837","Inclusion","33","HW55","neg","neutral","Memory","unpleasant",977,10,-21,"unpleasant",3006,"TRUE","TRUE",5429,0.875
"3838","Inclusion","33","HW57","pos","pos","Attitude","pleasant",3184,59,15,"pleasant",3314,"TRUE","TRUE",9380,0.875
"3839","Inclusion","33","HW59","neg","neg","Attitude","unpleasant",16391,-70,-63,"unpleasant",2089,"TRUE","TRUE",4590,0.875
"3840","Inclusion","33","HW60","pos","pos","Attitude","pleasant",4886,70,55,"dont know",872,NA,"TRUE",3120,0.875
"3841","Inclusion","34","HM01","pos","neutral","Memory","pleasant",2408,6,7,"pleasant",1133,"TRUE","FALSE",3309,0.875
"3842","Inclusion","34","HM04","neg","neg","Attitude","unpleasant",1301,-39,-11,"pleasant",1865,"FALSE","TRUE",2571,0.875
"3843","Inclusion","34","HM10","neg","neg","Attitude","unpleasant",1596,-42,-73,"dont know",1043,NA,"FALSE",2146,0.875
"3844","Inclusion","34","HM12","pos","neutral","Attitude","pleasant",2345,3,68,"unpleasant",1890,"FALSE","TRUE",6712,0.875
"3845","Inclusion","34","HM16","neg","neutral","Memory","pleasant",1871,0,2,"dont know",1341,NA,"TRUE",1634,0.875
"3846","Inclusion","34","HM17","pos","pos","Attitude","pleasant",2284,100,79,"unpleasant",2253,"FALSE","TRUE",3408,0.875
"3847","Inclusion","34","HM18","neg","neutral","Memory","unpleasant",2865,0,17,"dont know",705,NA,"TRUE",2305,0.875
"3848","Inclusion","34","HM19","neg","neutral","Memory","pleasant",976,-4,-2,"dont know",1332,NA,"FALSE",1341,0.875
"3849","Inclusion","34","HM23","neg","neutral","Memory","pleasant",4214,-6,1,"dont know",2053,NA,"FALSE",5442,0.875
"3850","Inclusion","34","HM26","neg","neutral","Memory","pleasant",3099,-5,-12,"dont know",1909,NA,"TRUE",2920,0.875
"3851","Inclusion","34","HM29","pos","neutral","Memory","unpleasant",6495,-3,10,"dont know",1121,NA,"TRUE",2537,0.875
"3852","Inclusion","34","HM30","pos","neutral","Attitude","pleasant",3453,6,3,"dont know",836,NA,"FALSE",4248,0.875
"3853","Inclusion","34","HM33","pos","neutral","Memory","pleasant",1760,1,2,"unpleasant",1037,"FALSE","TRUE",5640,0.875
"3854","Inclusion","34","HM34","pos","neutral","Memory","unpleasant",2436,0,5,"dont know",947,NA,"TRUE",4048,0.875
"3855","Inclusion","34","HM37","neg","neg","Attitude","unpleasant",2422,-42,-70,"pleasant",2219,"FALSE","FALSE",2661,0.875
"3856","Inclusion","34","HM46","neg","neutral","Attitude","unpleasant",2480,-5,3,"dont know",324,NA,"TRUE",8377,0.875
"3857","Inclusion","34","HM48","pos","neutral","Memory","unpleasant",3794,0,100,"dont know",944,NA,"FALSE",23623,0.875
"3858","Inclusion","34","HM49","neg","neg","Attitude","unpleasant",862,-61,-56,"dont know",954,NA,"FALSE",1987,0.875
"3859","Inclusion","34","HM50","neg","neutral","Memory","pleasant",2578,-6,1,"dont know",779,NA,"TRUE",3253,0.875
"3860","Inclusion","34","HM58","neg","neutral","Memory","unpleasant",2053,-5,5,"unpleasant",1498,"TRUE","FALSE",3312,0.875
"3861","Inclusion","34","HM59","neg","neutral","Memory","unpleasant",1218,0,25,"dont know",1171,NA,"FALSE",4939,0.875
"3862","Inclusion","34","HM60","neg","neutral","Memory","pleasant",1179,-6,3,"pleasant",1168,"FALSE","TRUE",4492,0.875
"3863","Inclusion","34","HW01","pos","pos","Attitude","pleasant",2367,100,100,"dont know",429,NA,"TRUE",3319,0.875
"3864","Inclusion","34","HW05","pos","pos","Attitude","pleasant",1384,100,100,"dont know",650,NA,"FALSE",2696,0.875
"3865","Inclusion","34","HW07","pos","neutral","Memory","unpleasant",2155,0,100,"unpleasant",1453,"FALSE","TRUE",4081,0.875
"3866","Inclusion","34","HW08","pos","neutral","Memory","pleasant",1784,-4,-17,"pleasant",1137,"TRUE","FALSE",5536,0.875
"3867","Inclusion","34","HW10","pos","neutral","Memory","pleasant",1409,-4,3,"unpleasant",2786,"FALSE","FALSE",2131,0.875
"3868","Inclusion","34","HW12","pos","pos","Attitude","pleasant",1896,100,100,"unpleasant",945,"FALSE","FALSE",1409,0.875
"3869","Inclusion","34","HW15","pos","pos","Attitude","pleasant",2528,100,100,"unpleasant",448,"FALSE","FALSE",2455,0.875
"3870","Inclusion","34","HW22","pos","neutral","Memory","pleasant",2266,4,2,"dont know",939,NA,"FALSE",2255,0.875
"3871","Inclusion","34","HW23","pos","pos","Memory","unpleasant",1745,100,95,"unpleasant",794,"FALSE","TRUE",4164,0.875
"3872","Inclusion","34","HW24","pos","neutral","Memory","pleasant",2654,-2,3,"pleasant",1912,"TRUE","FALSE",1946,0.875
"3873","Inclusion","34","HW30","neg","neutral","Attitude","unpleasant",2811,5,11,"pleasant",1864,"FALSE","TRUE",2128,0.875
"3874","Inclusion","34","HW32","pos","pos","Memory","unpleasant",7024,100,100,"unpleasant",412,"FALSE","TRUE",1678,0.875
"3875","Inclusion","34","HW35","neg","neg","Attitude","unpleasant",1067,-41,-35,"dont know",904,NA,"FALSE",2930,0.875
"3876","Inclusion","34","HW50","neg","neg","Attitude","unpleasant",1190,-75,-84,"dont know",1850,NA,"TRUE",2480,0.875
"3877","Inclusion","34","HW51","neg","neutral","Memory","pleasant",2346,-6,-4,"pleasant",4604,"FALSE","FALSE",2701,0.875
"3878","Inclusion","34","HW52","neg","neg","Attitude","unpleasant",1892,-78,-80,"dont know",572,NA,"TRUE",6107,0.875
"3879","Inclusion","34","HW57","pos","pos","Attitude","pleasant",2521,100,100,"dont know",1677,NA,"TRUE",2436,0.875
"3880","Inclusion","34","HW59","neg","neg","Attitude","unpleasant",4559,-53,-100,"pleasant",1108,"FALSE","FALSE",4029,0.875
"3881","Inclusion","36","HM04","neg","neg","Attitude","unpleasant",5829,-69,-54,"dont know",1116,NA,"FALSE",5409,0.875
"3882","Inclusion","36","HM07","pos","neutral","Memory","pleasant",2230,0,-48,"pleasant",1893,"TRUE","FALSE",6223,0.875
"3883","Inclusion","36","HM09","neg","neutral","Memory","unpleasant",7145,0,-34,"pleasant",1227,"FALSE","FALSE",9573,0.875
"3884","Inclusion","36","HM12","pos","pos","Attitude","unpleasant",2189,50,-23,"dont know",1998,NA,"FALSE",6102,0.875
"3885","Inclusion","36","HM13","neg","neutral","Memory","unpleasant",1832,0,33,"unpleasant",1233,"TRUE","FALSE",6877,0.875
"3886","Inclusion","36","HM15","neg","neg","Attitude","unpleasant",3231,-47,-35,"dont know",1657,NA,"TRUE",3100,0.875
"3887","Inclusion","36","HM16","pos","neutral","Attitude","unpleasant",550,0,-5,"dont know",1564,NA,"FALSE",10443,0.875
"3888","Inclusion","36","HM18","neg","neg","Attitude","unpleasant",3733,-51,-25,"dont know",1799,NA,"FALSE",5700,0.875
"3889","Inclusion","36","HM21","neg","neg","Attitude","unpleasant",7753,-45,-33,"dont know",1507,NA,"TRUE",4049,0.875
"3890","Inclusion","36","HM22","neg","neg","Attitude","unpleasant",2312,-60,-49,"dont know",1459,NA,"TRUE",1609,0.875
"3891","Inclusion","36","HM26","pos","neutral","Attitude","unpleasant",3092,0,-15,"unpleasant",2687,"FALSE","TRUE",13590,0.875
"3892","Inclusion","36","HM33","pos","neutral","Memory","pleasant",5973,0,0,"pleasant",2142,"TRUE","FALSE",2786,0.875
"3893","Inclusion","36","HM38","neg","neutral","Memory","pleasant",2535,5,-25,"pleasant",3318,"FALSE","FALSE",21013,0.875
"3894","Inclusion","36","HM40","neg","neg","Attitude","unpleasant",2054,-45,-32,"dont know",1217,NA,"FALSE",1630,0.875
"3895","Inclusion","36","HM42","pos","neutral","Memory","pleasant",1562,5,15,"pleasant",812,"TRUE","FALSE",3261,0.875
"3896","Inclusion","36","HM43","neg","neg","Attitude","unpleasant",1256,-58,-40,"dont know",810,NA,"FALSE",19159,0.875
"3897","Inclusion","36","HM50","pos","pos","Attitude","pleasant",1843,74,59,"dont know",4636,NA,"FALSE",10280,0.875
"3898","Inclusion","36","HM53","neg","neutral","Attitude","unpleasant",1867,5,-26,"dont know",1596,NA,"TRUE",7688,0.875
"3899","Inclusion","36","HM54","neg","neutral","Memory","unpleasant",1793,0,-27,"unpleasant",1476,"TRUE","FALSE",2200,0.875
"3900","Inclusion","36","HM56","neg","neg","Attitude","unpleasant",378,-52,-61,"dont know",3256,NA,"FALSE",5343,0.875
"3901","Inclusion","36","HM58","pos","neutral","Memory","pleasant",1921,0,-28,"pleasant",1279,"TRUE","FALSE",5820,0.875
"3902","Inclusion","36","HW04","pos","pos","Attitude","pleasant",1785,60,56,"dont know",876,NA,"TRUE",12205,0.875
"3903","Inclusion","36","HW05","pos","neutral","Memory","pleasant",1576,0,11,"pleasant",1097,"TRUE","TRUE",9319,0.875
"3904","Inclusion","36","HW10","neg","neutral","Memory","unpleasant",1680,5,-12,"unpleasant",1238,"TRUE","TRUE",13382,0.875
"3905","Inclusion","36","HW12","neg","neutral","Memory","unpleasant",1987,-5,7,"unpleasant",3056,"TRUE","FALSE",8228,0.875
"3906","Inclusion","36","HW16","pos","pos","Attitude","pleasant",1207,73,53,"dont know",918,NA,"TRUE",9105,0.875
"3907","Inclusion","36","HW19","pos","pos","Attitude","pleasant",3418,80,77,"dont know",914,NA,"TRUE",8584,0.875
"3908","Inclusion","36","HW20","neg","neutral","Memory","unpleasant",1258,0,10,"unpleasant",756,"TRUE","FALSE",7728,0.875
"3909","Inclusion","36","HW22","pos","neutral","Memory","pleasant",2560,5,-15,"pleasant",1359,"TRUE","FALSE",5381,0.875
"3910","Inclusion","36","HW24","pos","neutral","Attitude","unpleasant",3883,0,-29,"unpleasant",3582,"FALSE","TRUE",16313,0.875
"3911","Inclusion","36","HW26","pos","neutral","Attitude","unpleasant",3630,-7,4,"dont know",2294,NA,"FALSE",12394,0.875
"3912","Inclusion","36","HW32","pos","pos","Attitude","pleasant",1512,50,32,"dont know",2132,NA,"FALSE",4189,0.875
"3913","Inclusion","36","HW33","neg","neutral","Memory","unpleasant",3218,0,20,"unpleasant",1377,"TRUE","FALSE",9165,0.875
"3914","Inclusion","36","HW34","neg","neutral","Memory","unpleasant",1557,5,-22,"unpleasant",779,"TRUE","TRUE",1745,0.875
"3915","Inclusion","36","HW37","pos","neutral","Memory","pleasant",2538,-5,-9,"dont know",5533,NA,"TRUE",13575,0.875
"3916","Inclusion","36","HW39","neg","neutral","Memory","unpleasant",3259,5,13,"unpleasant",1294,"TRUE","TRUE",4793,0.875
"3917","Inclusion","36","HW48","neg","neutral","Memory","unpleasant",3311,7,21,"dont know",2017,NA,"TRUE",5322,0.875
"3918","Inclusion","36","HW51","pos","pos","Attitude","pleasant",1589,55,41,"dont know",1018,NA,"TRUE",805,0.875
"3919","Inclusion","36","HW56","pos","neutral","Attitude","unpleasant",7371,-5,6,"pleasant",2084,"TRUE","TRUE",4163,0.875
"3920","Inclusion","36","HW57","pos","pos","Attitude","pleasant",2014,50,17,"dont know",4240,NA,"FALSE",3202,0.875
"3921","Inclusion","38","HM02","neg","neutral","Attitude","unpleasant",4911,5,-25,"unpleasant",1826,"TRUE","TRUE",6415,1
"3922","Inclusion","38","HM03","pos","neutral","Memory","pleasant",2905,9,31,"pleasant",1136,"TRUE","FALSE",11179,1
"3923","Inclusion","38","HM04","neg","neg","Attitude","unpleasant",5905,-39,-19,"dont know",691,NA,"FALSE",3316,1
"3924","Inclusion","38","HM06","neg","neg","Attitude","unpleasant",1436,-59,-50,"dont know",565,NA,"FALSE",7205,1
"3925","Inclusion","38","HM10","neg","neg","Attitude","unpleasant",1805,-56,-43,"dont know",1459,NA,"TRUE",5235,1
"3926","Inclusion","38","HM14","pos","neutral","Memory","pleasant",4806,-5,6,"pleasant",4092,"TRUE","FALSE",6566,1
"3927","Inclusion","38","HM15","pos","neutral","Memory","pleasant",2389,6,22,"pleasant",985,"TRUE","TRUE",5073,1
"3928","Inclusion","38","HM16","pos","neutral","Memory","pleasant",1560,0,1,"pleasant",1432,"TRUE","TRUE",8571,1
"3929","Inclusion","38","HM20","neg","neutral","Attitude","pleasant",5944,2,15,"dont know",1580,NA,"FALSE",5050,1
"3930","Inclusion","38","HM21","neg","neutral","Memory","unpleasant",1339,8,-31,"unpleasant",2390,"TRUE","TRUE",2376,1
"3931","Inclusion","38","HM22","neg","neg","Attitude","unpleasant",1755,-42,-29,"dont know",634,NA,"FALSE",7586,1
"3932","Inclusion","38","HM23","neg","neg","Attitude","unpleasant",1782,-63,-36,"dont know",1758,NA,"FALSE",1715,1
"3933","Inclusion","38","HM24","pos","neutral","Memory","pleasant",2073,0,-18,"pleasant",1301,"TRUE","TRUE",3229,1
"3934","Inclusion","38","HM27","pos","pos","Attitude","pleasant",1804,58,44,"dont know",1076,NA,"FALSE",3947,1
"3935","Inclusion","38","HM30","neg","neutral","Memory","unpleasant",2525,0,19,"dont know",1279,NA,"TRUE",4514,1
"3936","Inclusion","38","HM32","pos","neutral","Memory","pleasant",2750,8,20,"pleasant",2146,"TRUE","FALSE",7079,1
"3937","Inclusion","38","HM33","neg","neutral","Memory","unpleasant",1957,-8,-20,"unpleasant",2052,"TRUE","FALSE",562,1
"3938","Inclusion","38","HM38","pos","pos","Attitude","pleasant",1461,54,22,"dont know",3417,NA,"FALSE",3895,1
"3939","Inclusion","38","HM40","neg","neutral","Memory","unpleasant",1316,-6,-36,"unpleasant",1204,"TRUE","FALSE",3687,1
"3940","Inclusion","38","HM47","neg","neutral","Memory","unpleasant",1697,9,15,"unpleasant",3464,"TRUE","FALSE",5203,1
"3941","Inclusion","38","HM48","neg","neutral","Memory","unpleasant",1284,7,-30,"unpleasant",398,"TRUE","TRUE",1985,1
"3942","Inclusion","38","HM52","neg","neutral","Memory","unpleasant",4904,6,23,"dont know",1726,NA,"TRUE",3614,1
"3943","Inclusion","38","HW01","pos","pos","Attitude","pleasant",1669,53,54,"dont know",500,NA,"TRUE",2507,1
"3944","Inclusion","38","HW05","pos","pos","Attitude","pleasant",1776,55,34,"dont know",618,NA,"TRUE",2805,1
"3945","Inclusion","38","HW08","pos","neutral","Memory","pleasant",2800,0,-24,"pleasant",2628,"TRUE","FALSE",1873,1
"3946","Inclusion","38","HW10","neg","neutral","Memory","unpleasant",1856,-3,-13,"unpleasant",1565,"TRUE","FALSE",3964,1
"3947","Inclusion","38","HW11","pos","neutral","Memory","pleasant",1460,7,33,"pleasant",1181,"TRUE","TRUE",3683,1
"3948","Inclusion","38","HW15","pos","pos","Attitude","pleasant",2245,70,55,"dont know",1516,NA,"TRUE",5116,1
"3949","Inclusion","38","HW22","pos","neutral","Memory","pleasant",1713,6,32,"pleasant",962,"TRUE","TRUE",6201,1
"3950","Inclusion","38","HW23","pos","pos","Attitude","pleasant",1697,67,64,"dont know",514,NA,"TRUE",2865,1
"3951","Inclusion","38","HW24","pos","neutral","Memory","pleasant",2642,0,17,"dont know",4794,NA,"FALSE",6462,1
"3952","Inclusion","38","HW30","neg","neutral","Attitude","unpleasant",5804,-7,12,"dont know",1417,NA,"TRUE",3534,1
"3953","Inclusion","38","HW32","pos","pos","Attitude","pleasant",1518,70,51,"dont know",1268,NA,"TRUE",11578,1
"3954","Inclusion","38","HW35","neg","neg","Attitude","unpleasant",2140,-39,-34,"dont know",623,NA,"TRUE",2339,1
"3955","Inclusion","38","HW37","neg","neutral","Memory","unpleasant",1718,-5,-12,"unpleasant",1200,"TRUE","TRUE",4302,1
"3956","Inclusion","38","HW43","pos","neutral","Memory","pleasant",1549,5,45,"pleasant",1066,"TRUE","TRUE",2233,1
"3957","Inclusion","38","HW55","neg","neg","Attitude","pleasant",1712,-34,22,"dont know",644,NA,"FALSE",5548,1
"3958","Inclusion","38","HW58","pos","neutral","Memory","pleasant",2714,8,32,"pleasant",1146,"TRUE","FALSE",3241,1
"3959","Inclusion","38","HW59","neg","neg","Attitude","unpleasant",1601,-42,-21,"dont know",599,NA,"TRUE",1995,1
"3960","Inclusion","38","HW60","pos","pos","Memory","pleasant",2067,60,36,"pleasant",2472,"TRUE","TRUE",7159,1
"4001","Inclusion","4","HM01","neg","neutral","Memory","unpleasant",4705,5,5,"unpleasant",2976,"TRUE","FALSE",7824,0.875
"4002","Inclusion","4","HM02","neg","neutral","Memory","unpleasant",1252,-5,-14,"dont know",1357,NA,"TRUE",15316,0.875
"4003","Inclusion","4","HM06","neg","neg","Attitude","unpleasant",3244,-20,-8,"dont know",1403,NA,"TRUE",2335,0.875
"4004","Inclusion","4","HM07","pos","neutral","Memory","unpleasant",1125,-5,-13,"unpleasant",1104,"FALSE","TRUE",1864,0.875
"4005","Inclusion","4","HM10","neg","neutral","Attitude","unpleasant",7275,5,18,"dont know",3414,NA,"TRUE",2826,0.875
"4006","Inclusion","4","HM13","pos","neutral","Memory","pleasant",2283,2,10,"dont know",1016,NA,"TRUE",2330,0.875
"4007","Inclusion","4","HM14","pos","neutral","Memory","pleasant",1416,5,30,"pleasant",1160,"TRUE","FALSE",12353,0.875
"4008","Inclusion","4","HM16","neg","neutral","Memory","pleasant",2085,-3,30,"pleasant",2735,"FALSE","TRUE",2240,0.875
"4009","Inclusion","4","HM17","pos","pos","Attitude","pleasant",1899,90,58,"dont know",1420,NA,"TRUE",4610,0.875
"4010","Inclusion","4","HM18","pos","neutral","Attitude","pleasant",4302,2,11,"dont know",1156,NA,"TRUE",4715,0.875
"4011","Inclusion","4","HM22","pos","neutral","Memory","unpleasant",4867,5,-11,"unpleasant",1350,"FALSE","FALSE",15873,0.875
"4012","Inclusion","4","HM26","pos","neutral","Memory","pleasant",3400,6,26,"pleasant",1698,"TRUE","TRUE",10060,0.875
"4013","Inclusion","4","HM32","pos","neutral","Attitude","pleasant",2585,-4,29,"dont know",1984,NA,"TRUE",3778,0.875
"4014","Inclusion","4","HM35","neg","neg","Attitude","unpleasant",5195,-21,-7,"dont know",1240,NA,"FALSE",4113,0.875
"4015","Inclusion","4","HM36","pos","pos","Attitude","pleasant",2516,88,42,"dont know",1003,NA,"TRUE",5575,0.875
"4016","Inclusion","4","HM37","neg","neg","Attitude","unpleasant",1330,-20,-2,"dont know",2320,NA,"FALSE",8007,0.875
"4017","Inclusion","4","HM40","neg","neg","Attitude","unpleasant",2038,-20,-14,"dont know",1109,NA,"FALSE",2748,0.875
"4018","Inclusion","4","HM43","neg","neutral","Memory","unpleasant",2632,3,-11,"unpleasant",909,"TRUE","TRUE",8446,0.875
"4019","Inclusion","4","HM45","pos","neutral","Memory","unpleasant",4796,-5,-8,"unpleasant",946,"FALSE","TRUE",7400,0.875
"4020","Inclusion","4","HM48","neg","neutral","Memory","unpleasant",2327,2,-5,"dont know",1794,NA,"TRUE",3651,0.875
"4021","Inclusion","4","HM49","neg","neg","Attitude","unpleasant",2577,-20,-42,"dont know",1066,NA,"FALSE",7974,0.875
"4022","Inclusion","4","HM50","neg","neg","Attitude","unpleasant",1813,-15,-11,"unpleasant",1808,"TRUE","FALSE",13285,0.875
"4023","Inclusion","4","HM54","neg","neutral","Attitude","pleasant",18826,5,-3,"dont know",1389,NA,"TRUE",7839,0.875
"4024","Inclusion","4","HM55","pos","neutral","Memory","pleasant",4136,5,20,"dont know",1247,NA,"FALSE",1943,0.875
"4025","Inclusion","4","HM56","neg","neutral","Memory","unpleasant",2342,2,-10,"unpleasant",1186,"TRUE","TRUE",2532,0.875
